,fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
246,2024-08-30 14:00:00,7,28,29,25.0,0.0,0,52,50,0,50,Riesgo,NE,17,28001
247,2024-08-30 15:00:00,5,29,29,21.0,0.0,0,47,Riesgo,0,50,Riesgo,NE,14,28001
248,2024-08-30 16:00:00,5,29,29,23.0,0.0,0,45,Riesgo,0,50,Sin riesgo,NE,11,28001
249,2024-08-30 17:00:00,6,30,30,22.0,0.1,0,45,Riesgo,0,50,Sin riesgo,NE,11,28001
250,2024-08-30 18:00:00,4,27,28,22.0,0.0,0,59,Riesgo,0,50,Sin riesgo,NE,12,28001
251,2024-08-30 19:00:00,5,23,23,20.0,0.0,0,79,Riesgo,0,50,Sin riesgo,NE,13,28001
252,2024-08-30 20:00:00,5,24,24,12.0,0.0,0,76,25,0,25,Sin riesgo,NE,11,28001
253,2024-08-30 21:00:00,0,23,23,17.0,0.0,0,73,25,0,25,Sin riesgo,NE,7,28001
254,2024-08-30 22:00:00,0,23,23,17.0,0.0,0,79,25,0,25,Sin riesgo,N,11,28001
255,2024-08-30 23:00:00,1,22,22,10.0,0.0,0,87,25,0,25,Sin riesgo,N,11,28001
256,2024-08-31 00:00:00,5,21,21,10.0,0.0,0,85,25,0,25,Sin riesgo,E,6,28001
257,2024-08-31 01:00:00,7,21,21,12.0,0.0,0,83,25,0,25,Sin riesgo,NE,7,28001
258,2024-08-31 02:00:00,1,20,20,13.0,0.0,0,86,0,0,0,Sin riesgo,NE,8,28001
259,2024-08-31 03:00:00,7,20,20,10.0,0.0,0,87,0,0,0,Sin riesgo,E,8,28001
260,2024-08-31 04:00:00,4,19,19,15.0,0.0,0,78,0,0,0,Sin riesgo,E,5,28001
261,2024-08-31 05:00:00,1,19,19,20.0,0.0,0,86,0,0,0,Sin riesgo,N,10,28001
262,2024-08-31 06:00:00,4,19,19,11.0,0.0,0,90,0,0,0,Sin riesgo,N,10,28001
263,2024-08-31 07:00:00,0,18,18,5.0,0.0,0,91,0,0,0,Sin riesgo,NE,7,28001
264,2024-08-29 11:00:00,8,23,23,19.0,0.1,0,68,85,0,65,Riesgo,E,10,28001
265,2024-08-29 12:00:00,6,24,24,19.0,0.1,0,60,Riesgo,0,65,Riesgo,E,9,28001
266,2024-08-29 13:00:00,16,25,25,18.0,0.1,0,55,Riesgo,0,65,Riesgo,E,8,28001
267,2024-08-29 14:00:00,0,26,26,21.0,0.0,0,49,100,0,70,Riesgo,SE,8,28001
268,2024-08-29 15:00:00,7,27,27,18.0,0.0,0,46,Riesgo,0,70,Riesgo,SE,10,28001
269,2024-08-29 16:00:00,7,27,27,46.0,0.0,0,44,Riesgo,0,70,Riesgo,SE,7,28001
270,2024-08-29 17:00:00,7,28,28,15.0,0.0,0,47,Riesgo,0,70,Riesgo,SE,22,28001
271,2024-08-29 18:00:00,6,25,25,19.0,0.8,0,52,Riesgo,0,70,Riesgo,C,0,28001
272,2024-08-29 19:00:00,3,22,22,21.0,0.0,0,72,Riesgo,0,70,Riesgo,NE,12,28001
273,2024-08-29 20:00:00,6,20,20,17.0,0.1,0,81,75,0,70,Riesgo,N,11,28001
274,2024-08-29 21:00:00,8,20,20,25.0,0.1,0,77,Riesgo,0,70,Riesgo,E,11,28001
275,2024-08-29 22:00:00,8,18,18,28.0,0.1,0,78,Riesgo,0,70,Riesgo,NE,15,28001
276,2024-08-29 23:00:00,16,19,19,23.0,0.1,0,81,Riesgo,0,70,Riesgo,NE,18,28001
277,2024-08-30 00:00:00,6,18,18,28.0,0.1,0,86,Riesgo,0,70,Sin riesgo,NE,13,28001
278,2024-08-30 01:00:00,6,18,18,30.0,0.1,0,91,Riesgo,0,70,Sin riesgo,NE,17,28001
279,2024-08-30 02:00:00,1,18,18,36.0,0.0,0,95,15,0,15,Sin riesgo,NE,19,28001
280,2024-08-30 03:00:00,1,18,18,30.0,0.0,0,90,15,0,15,Sin riesgo,NE,22,28001
281,2024-08-30 04:00:00,3,18,18,30.0,0.0,0,89,15,0,15,Sin riesgo,NE,19,28001
282,2024-08-30 05:00:00,5,18,18,27.0,0.0,0,87,15,0,15,Sin riesgo,NE,18,28001
283,2024-08-30 06:00:00,4,18,18,26.0,0.0,0,91,Riesgo,0,15,Sin riesgo,NE,16,28001
284,2024-08-30 07:00:00,5,17,17,26.0,0.0,0,94,Riesgo,0,15,Sin riesgo,NE,16,28001
285,2024-08-30 08:00:00,5,17,17,26.0,0.0,0,100,20,0,20,Riesgo,NE,16,28001
286,2024-08-30 09:00:00,7,19,19,26.0,0.0,0,90,Riesgo,0,20,Riesgo,NE,15,28001
287,2024-08-30 10:00:00,7,21,21,32.0,0.0,0,80,Riesgo,0,20,Riesgo,E,16,28001
288,2024-08-30 11:00:00,7,23,23,39.0,0.0,0,77,Riesgo,0,20,Riesgo,E,16,28001
289,2024-08-30 12:00:00,7,25,25,40.0,0.0,0,68,Riesgo,0,20,Riesgo,E,25,28001
290,2024-08-30 13:00:00,0,26,26,32.0,0.0,0,60,Riesgo,0,20,Riesgo,N,18,28001
291,2024-08-30 14:00:00,13,27,28,33.0,0.1,0,54,55,0,55,Riesgo,NE,16,28001
292,2024-08-30 15:00:00,13,28,29,30.0,0.1,0,52,Riesgo,0,55,Riesgo,NE,18,28001
293,2024-08-30 16:00:00,6,28,28,28.0,0.1,0,44,Riesgo,0,55,Sin riesgo,NE,16,28001
294,2024-08-30 17:00:00,6,29,29,27.0,0.1,0,43,Riesgo,0,55,Sin riesgo,NE,16,28001
295,2024-08-30 18:00:00,6,27,27,25.0,0.1,0,49,Riesgo,0,55,Sin riesgo,NE,15,28001
296,2024-08-30 19:00:00,6,25,25,21.0,0.1,0,61,Riesgo,0,55,Sin riesgo,NE,14,28001
297,2024-08-30 20:00:00,5,23,23,18.0,0.0,0,74,20,0,20,Sin riesgo,NE,12,28001
298,2024-08-30 21:00:00,0,22,22,23.0,0.0,0,75,20,0,20,Sin riesgo,E,10,28001
299,2024-08-30 22:00:00,0,21,21,20.0,0.0,0,80,20,0,20,Sin riesgo,NE,14,28001
300,2024-08-30 23:00:00,4,20,20,18.0,0.0,0,89,20,0,20,Sin riesgo,NE,12,28001
301,2024-08-31 00:00:00,5,20,20,17.0,0.0,0,95,20,0,20,Sin riesgo,E,11,28001
302,2024-08-31 01:00:00,7,20,20,16.0,0.0,0,91,20,0,20,Sin riesgo,E,11,28001
303,2024-08-31 02:00:00,1,19,19,24.0,0.0,0,89,5,0,5,Sin riesgo,NE,10,28001
304,2024-08-31 03:00:00,7,19,19,17.0,0.0,0,83,5,0,5,Sin riesgo,E,15,28001
305,2024-08-31 04:00:00,5,19,19,23.0,0.0,0,80,5,0,5,Sin riesgo,NE,9,28001
306,2024-08-31 05:00:00,3,18,18,17.0,0.0,0,83,5,0,5,Sin riesgo,NE,14,28001
307,2024-08-31 06:00:00,4,18,18,12.0,0.0,0,85,5,0,5,Sin riesgo,NE,9,28001
308,2024-08-31 07:00:00,0,18,18,11.0,0.0,0,90,5,0,5,Sin riesgo,NE,7,28001
309,2024-08-29 12:00:00,13,26,26,16.0,0.1,0,51,65,0,60,Riesgo,E,9,28001
310,2024-08-29 13:00:00,6,27,27,18.0,0.1,0,46,Riesgo,0,60,Riesgo,E,6,28001
311,2024-08-29 14:00:00,7,29,29,21.0,0.0,0,40,85,0,65,Riesgo,SE,7,28001
312,2024-08-29 15:00:00,7,30,30,21.0,0.0,0,36,Riesgo,0,65,Riesgo,SE,8,28001
313,2024-08-29 16:00:00,1,31,31,20.0,0.0,0,34,Riesgo,0,65,Riesgo,SE,8,28001
314,2024-08-29 17:00:00,13,30,30,21.0,0.7,0,36,Riesgo,0,65,Riesgo,SO,10,28001
315,2024-08-29 18:00:00,8,28,29,33.0,0.5,0,57,Riesgo,0,65,Riesgo,NE,12,28001
316,2024-08-29 19:00:00,1,26,26,19.0,0.0,0,60,Riesgo,0,65,Riesgo,NE,20,28001
317,2024-08-29 20:00:00,0,24,24,16.0,0.0,0,60,40,0,40,Riesgo,N,9,28001
318,2024-08-29 21:00:00,5,22,22,20.0,0.0,0,70,Riesgo,0,40,Riesgo,SO,10,28001
319,2024-08-29 22:00:00,5,20,20,19.0,0.0,0,78,Riesgo,0,40,Riesgo,E,12,28001
320,2024-08-29 23:00:00,5,20,20,18.0,0.0,0,80,Riesgo,0,40,Riesgo,NE,11,28001
321,2024-08-30 00:00:00,1,20,20,11.0,0.0,0,81,Riesgo,0,40,Sin riesgo,N,11,28001
322,2024-08-30 01:00:00,5,19,19,11.0,0.0,0,79,Riesgo,0,40,Sin riesgo,NE,6,28001
323,2024-08-30 02:00:00,5,19,19,12.0,0.0,0,82,5,0,5,Sin riesgo,NE,7,28001
324,2024-08-30 03:00:00,3,19,19,20.0,0.0,0,80,5,0,5,Sin riesgo,N,7,28001
325,2024-08-30 04:00:00,3,19,19,21.0,0.0,0,85,5,0,5,Sin riesgo,NE,12,28001
326,2024-08-30 05:00:00,5,18,18,18.0,0.0,0,86,5,0,5,Sin riesgo,NE,13,28001
327,2024-08-30 06:00:00,4,18,18,23.0,0.0,0,91,Riesgo,0,5,Sin riesgo,NE,10,28001
328,2024-08-30 07:00:00,7,18,18,24.0,0.0,0,94,Riesgo,0,5,Sin riesgo,NE,14,28001
329,2024-08-30 08:00:00,5,18,18,28.0,0.0,0,97,15,0,15,Riesgo,NE,15,28001
330,2024-08-30 09:00:00,3,21,21,29.0,0.0,0,85,Riesgo,0,15,Riesgo,NE,15,28001
331,2024-08-30 10:00:00,7,23,23,30.0,0.0,0,77,Riesgo,0,15,Riesgo,NE,17,28001
332,2024-08-30 11:00:00,7,25,25,25.0,0.0,0,67,Riesgo,0,15,Riesgo,NE,18,28001
333,2024-08-30 12:00:00,12,27,29,36.0,0.0,0,70,Riesgo,0,15,Riesgo,E,15,28001
334,2024-08-30 13:00:00,0,28,29,24.0,0.0,0,57,Riesgo,0,15,Riesgo,NE,22,28001
335,2024-08-30 14:00:00,0,30,31,35.0,0.0,0,48,45,0,45,Riesgo,E,12,28001
336,2024-08-30 15:00:00,7,31,32,33.0,0.0,0,44,Riesgo,0,45,Riesgo,NE,19,28001
337,2024-08-30 16:00:00,0,31,31,28.0,0.0,0,40,Riesgo,0,45,Sin riesgo,NE,17,28001
338,2024-08-30 17:00:00,5,32,32,29.0,0.0,0,40,Riesgo,0,45,Sin riesgo,NE,15,28001
339,2024-08-30 18:00:00,0,31,31,26.0,0.0,0,41,Riesgo,0,45,Sin riesgo,NE,16,28001
340,2024-08-30 19:00:00,5,29,29,21.0,0.0,0,45,Riesgo,0,45,Sin riesgo,NE,15,28001
341,2024-08-30 20:00:00,1,28,28,18.0,0.0,0,50,15,0,15,Sin riesgo,NE,13,28001
342,2024-08-30 21:00:00,0,26,26,23.0,0.0,0,61,15,0,15,Sin riesgo,NE,11,28001
343,2024-08-30 22:00:00,0,23,23,16.0,0.0,0,71,15,0,15,Sin riesgo,NE,13,28001
344,2024-08-30 23:00:00,5,21,21,16.0,0.0,0,77,15,0,15,Sin riesgo,N,10,28001
345,2024-08-31 00:00:00,4,21,21,23.0,0.0,0,81,15,0,15,Sin riesgo,NE,10,28001
346,2024-08-31 01:00:00,1,20,20,24.0,0.0,0,82,15,0,15,Sin riesgo,NE,14,28001
347,2024-08-31 02:00:00,3,21,21,22.0,0.0,0,83,5,0,5,Sin riesgo,NE,15,28001
348,2024-08-31 03:00:00,3,20,20,23.0,0.0,0,84,5,0,5,Sin riesgo,NE,12,28001
349,2024-08-31 04:00:00,5,20,20,14.0,0.0,0,86,5,0,5,Sin riesgo,NE,14,28001
350,2024-08-31 05:00:00,4,19,19,12.0,0.0,0,84,5,0,5,Sin riesgo,N,7,28001
351,2024-08-31 06:00:00,5,19,19,9.0,0.0,0,82,5,0,5,Sin riesgo,N,7,28001
352,2024-08-31 07:00:00,0,19,19,9.0,0.0,0,83,5,0,5,Sin riesgo,N,5,28001
353,2024-08-29 11:00:00,2,22,22,16.0,0.1,0,75,90,0,70,Riesgo,E,8,28001
354,2024-08-29 12:00:00,2,24,24,15.0,0.1,0,67,Riesgo,0,70,Riesgo,E,8,28001
355,2024-08-29 13:00:00,2,25,25,19.0,0.1,0,59,Riesgo,0,70,Riesgo,E,7,28001
356,2024-08-29 14:00:00,0,27,28,19.0,0.0,0,53,100,0,75,Riesgo,SE,8,28001
357,2024-08-29 15:00:00,0,28,28,20.0,0.0,0,46,Riesgo,0,75,Riesgo,S,8,28001
358,2024-08-29 16:00:00,7,26,26,41.0,0.0,0,47,Riesgo,0,75,Riesgo,SO,11,28001
359,2024-08-29 17:00:00,2,24,24,10.0,0.1,0,51,Riesgo,0,75,Riesgo,S,26,28001
360,2024-08-29 18:00:00,7,25,25,58.0,0.0,0,56,Riesgo,0,75,Riesgo,O,5,28001
361,2024-08-29 19:00:00,5,23,23,17.0,0.0,0,52,Riesgo,0,75,Riesgo,O,34,28001
362,2024-08-29 20:00:00,7,21,21,23.0,0.0,0,51,80,0,65,Riesgo,NE,11,28001
363,2024-08-29 21:00:00,0,21,21,22.0,0.0,0,75,Riesgo,0,65,Riesgo,NE,11,28001
364,2024-08-29 22:00:00,7,20,20,23.0,0.0,0,84,Riesgo,0,65,Riesgo,NE,9,28001
365,2024-08-29 23:00:00,9,20,20,32.0,2.0,0,82,Riesgo,0,65,Riesgo,E,14,28001
366,2024-08-30 00:00:00,6,19,19,27.0,1.0,0,87,Riesgo,0,65,Sin riesgo,E,23,28001
367,2024-08-30 01:00:00,4,19,19,15.0,0.0,0,91,Riesgo,0,65,Sin riesgo,E,16,28001
368,2024-08-30 02:00:00,5,18,18,24.0,0.0,0,97,20,0,20,Sin riesgo,N,10,28001
369,2024-08-30 03:00:00,5,18,18,20.0,0.0,0,96,20,0,20,Sin riesgo,NE,16,28001
370,2024-08-30 04:00:00,5,18,18,16.0,0.0,0,96,20,0,20,Sin riesgo,NE,11,28001
371,2024-08-30 05:00:00,7,18,18,19.0,0.0,0,100,20,0,20,Sin riesgo,NE,11,28001
372,2024-08-30 06:00:00,7,17,17,31.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,13,28001
373,2024-08-30 07:00:00,4,17,17,15.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,17,28001
374,2024-08-30 08:00:00,7,17,17,25.0,0.0,0,100,25,0,25,Riesgo,NE,11,28001
375,2024-08-30 09:00:00,7,19,19,22.0,0.0,0,97,Riesgo,0,25,Riesgo,NE,17,28001
376,2024-08-30 10:00:00,7,21,21,24.0,0.0,0,87,Riesgo,0,25,Riesgo,E,13,28001
377,2024-08-30 11:00:00,7,24,24,22.0,0.0,0,78,Riesgo,0,25,Riesgo,SE,17,28001
378,2024-08-30 12:00:00,7,25,25,25.0,0.0,0,59,Riesgo,0,25,Riesgo,NE,5,28001
379,2024-08-30 13:00:00,0,26,26,37.0,0.0,0,52,Riesgo,0,25,Riesgo,N,11,28001
380,2024-08-30 14:00:00,0,27,27,22.0,0.0,0,50,55,0,55,Riesgo,N,20,28001
381,2024-08-30 15:00:00,8,28,28,16.0,0.1,0,50,Riesgo,0,55,Riesgo,NE,12,28001
382,2024-08-30 16:00:00,5,29,29,16.0,0.0,0,47,Riesgo,0,55,Sin riesgo,NE,8,28001
383,2024-08-30 17:00:00,1,29,30,15.0,0.0,0,50,Riesgo,0,55,Sin riesgo,NE,9,28001
384,2024-08-30 18:00:00,5,27,28,15.0,0.0,0,61,Riesgo,0,55,Sin riesgo,NE,8,28001
385,2024-08-30 19:00:00,5,25,25,16.0,0.0,0,70,Riesgo,0,55,Sin riesgo,N,10,28001
386,2024-08-30 20:00:00,5,24,24,10.0,0.0,0,79,25,0,25,Sin riesgo,NE,10,28001
387,2024-08-30 21:00:00,0,23,23,12.0,0.0,0,84,25,0,25,Sin riesgo,NE,7,28001
388,2024-08-30 22:00:00,5,22,22,20.0,0.0,0,87,25,0,25,Sin riesgo,NE,8,28001
389,2024-08-30 23:00:00,7,21,21,20.0,0.0,0,88,25,0,25,Sin riesgo,E,12,28001
390,2024-08-31 00:00:00,7,20,20,14.0,0.0,0,85,25,0,25,Sin riesgo,E,13,28001
391,2024-08-31 01:00:00,1,20,20,9.0,0.0,0,87,25,0,25,Sin riesgo,E,9,28001
392,2024-08-31 02:00:00,1,19,19,14.0,0.0,0,87,5,0,5,Sin riesgo,NE,6,28001
393,2024-08-31 03:00:00,5,19,19,14.0,0.0,0,89,5,0,5,Sin riesgo,E,10,28001
394,2024-08-31 04:00:00,4,18,18,15.0,0.0,0,91,5,0,5,Sin riesgo,NE,9,28001
395,2024-08-31 05:00:00,5,18,18,13.0,0.0,0,91,5,0,5,Sin riesgo,N,11,28001
396,2024-08-31 06:00:00,4,17,17,16.0,0.0,0,90,5,0,5,Sin riesgo,N,10,28001
397,2024-08-31 07:00:00,0,17,17,16.0,0.0,0,91,5,0,5,Sin riesgo,E,12,28001
398,2024-08-29 12:00:00,13,25,25,27.0,0.1,0,61,90,0,70,Riesgo,E,8,28001
399,2024-08-29 13:00:00,13,26,26,26.0,0.1,0,51,Riesgo,0,70,Riesgo,SE,14,28001
400,2024-08-29 14:00:00,2,26,26,28.0,0.1,0,52,95,0,70,Riesgo,SE,14,28001
401,2024-08-29 15:00:00,2,24,24,28.0,0.1,0,55,Riesgo,0,70,Riesgo,SE,16,28001
402,2024-08-29 16:00:00,2,26,26,29.0,0.1,0,46,Riesgo,0,70,Riesgo,S,15,28001
403,2024-08-29 17:00:00,10,27,27,48.0,0.1,0,41,Riesgo,0,70,Riesgo,S,16,28001
404,2024-08-29 18:00:00,6,24,24,31.0,0.1,0,52,Riesgo,0,70,Riesgo,S,30,28001
405,2024-08-29 19:00:00,6,20,20,15.0,0.1,0,51,Riesgo,0,70,Riesgo,SE,8,28001
406,2024-08-29 20:00:00,6,21,21,14.0,0.1,0,51,65,0,65,Riesgo,N,9,28001
407,2024-08-29 21:00:00,8,20,20,10.0,0.1,0,54,Riesgo,0,65,Riesgo,N,7,28001
408,2024-08-29 22:00:00,16,20,20,8.0,0.1,0,59,Riesgo,0,65,Riesgo,O,7,28001
409,2024-08-29 23:00:00,6,19,19,5.0,0.1,0,68,Riesgo,0,65,Riesgo,NO,5,28001
410,2024-08-30 00:00:00,13,19,19,13.0,0.1,0,73,Riesgo,0,65,Sin riesgo,NO,4,28001
411,2024-08-30 01:00:00,6,18,18,10.0,0.1,0,72,Riesgo,0,65,Sin riesgo,NE,8,28001
412,2024-08-30 02:00:00,0,18,18,8.0,0.0,0,73,15,0,15,Sin riesgo,O,6,28001
413,2024-08-30 03:00:00,3,18,18,7.0,0.0,0,72,15,0,15,Sin riesgo,NO,4,28001
414,2024-08-30 04:00:00,1,18,18,6.0,0.0,0,72,15,0,15,Sin riesgo,NO,4,28001
415,2024-08-30 05:00:00,3,18,18,16.0,0.0,0,76,15,0,15,Sin riesgo,N,3,28001
416,2024-08-30 06:00:00,5,18,18,22.0,0.0,0,86,Riesgo,0,15,Sin riesgo,NE,10,28001
417,2024-08-30 07:00:00,4,17,17,26.0,0.0,0,93,Riesgo,0,15,Sin riesgo,E,14,28001
418,2024-08-30 08:00:00,4,17,17,17.0,0.0,0,96,50,0,50,Riesgo,NE,15,28001
419,2024-08-30 09:00:00,3,20,20,24.0,0.0,0,86,Riesgo,0,50,Riesgo,NE,10,28001
420,2024-08-30 10:00:00,7,22,22,30.0,0.0,0,75,Riesgo,0,50,Riesgo,E,14,28001
421,2024-08-30 11:00:00,8,24,24,27.0,0.3,0,68,Riesgo,0,50,Riesgo,SE,18,28001
422,2024-08-30 12:00:00,9,25,25,50.0,10.0,0,70,Riesgo,0,50,Riesgo,SE,14,28001
423,2024-08-30 13:00:00,6,26,26,19.0,1.0,0,54,Riesgo,0,50,Riesgo,E,24,28001
424,2024-08-30 14:00:00,0,27,27,19.0,0.0,0,47,60,0,60,Riesgo,O,13,28001
425,2024-08-30 15:00:00,0,28,28,11.0,0.0,0,45,Riesgo,0,60,Riesgo,E,8,28001
426,2024-08-30 16:00:00,6,28,28,14.0,0.1,0,42,Riesgo,0,60,Sin riesgo,O,4,28001
427,2024-08-30 17:00:00,0,29,29,9.0,0.0,0,42,Riesgo,0,60,Sin riesgo,O,6,28001
428,2024-08-30 18:00:00,0,28,28,20.0,0.0,0,46,Riesgo,0,60,Sin riesgo,O,1,28001
429,2024-08-30 19:00:00,0,26,26,17.0,0.0,0,49,Riesgo,0,60,Sin riesgo,E,12,28001
430,2024-08-30 20:00:00,4,25,25,8.0,0.0,0,56,20,0,20,Sin riesgo,NE,8,28001
431,2024-08-30 21:00:00,5,22,22,10.0,0.0,0,68,20,0,20,Sin riesgo,N,5,28001
432,2024-08-30 22:00:00,0,20,20,6.0,0.0,0,80,20,0,20,Sin riesgo,NO,7,28001
433,2024-08-30 23:00:00,5,20,20,7.0,0.0,0,80,20,0,20,Sin riesgo,NE,2,28001
434,2024-08-31 00:00:00,1,20,20,4.0,0.0,0,81,20,0,20,Sin riesgo,N,4,28001
435,2024-08-31 01:00:00,1,19,19,11.0,0.0,0,83,20,0,20,Sin riesgo,N,3,28001
436,2024-08-31 02:00:00,7,19,19,10.0,0.0,0,87,0,0,0,Sin riesgo,E,7,28001
437,2024-08-31 03:00:00,5,19,19,6.0,0.0,0,87,0,0,0,Sin riesgo,E,5,28001
438,2024-08-31 04:00:00,5,19,19,9.0,0.0,0,86,0,0,0,Sin riesgo,E,3,28001
439,2024-08-31 05:00:00,4,18,18,12.0,0.0,0,86,0,0,0,Sin riesgo,N,7,28001
440,2024-08-31 06:00:00,5,18,18,13.0,0.0,0,86,0,0,0,Sin riesgo,NO,8,28001
441,2024-08-31 07:00:00,0,17,17,10.0,0.0,0,85,0,0,0,Sin riesgo,NO,9,28001
442,2024-08-29 12:00:00,6,24,24,18.0,0.1,0,65,95,0,75,Riesgo,SE,8,28001
443,2024-08-29 13:00:00,6,25,25,20.0,0.1,0,59,Riesgo,0,75,Riesgo,SE,6,28001
444,2024-08-29 14:00:00,7,26,26,30.0,0.0,0,50,100,0,80,Riesgo,SE,7,28001
445,2024-08-29 15:00:00,2,25,25,34.0,0.1,0,50,Riesgo,0,80,Riesgo,S,15,28001
446,2024-08-29 16:00:00,3,24,24,35.0,0.0,0,54,Riesgo,0,80,Riesgo,SO,20,28001
447,2024-08-29 17:00:00,7,26,26,22.0,0.0,0,46,Riesgo,0,80,Riesgo,S,19,28001
448,2024-08-29 18:00:00,7,26,26,21.0,0.0,0,47,Riesgo,0,80,Riesgo,SE,12,28001
449,2024-08-29 19:00:00,7,24,24,13.0,0.0,0,53,Riesgo,0,80,Riesgo,SE,10,28001
450,2024-08-29 20:00:00,6,21,21,26.0,0.1,0,52,85,0,70,Riesgo,O,8,28001
451,2024-08-29 21:00:00,4,20,20,24.0,0.0,0,71,Riesgo,0,70,Riesgo,NE,15,28001
452,2024-08-29 22:00:00,4,19,19,24.0,0.0,0,84,Riesgo,0,70,Riesgo,NE,13,28001
453,2024-08-29 23:00:00,7,20,20,16.0,0.0,0,79,Riesgo,0,70,Riesgo,NE,14,28001
454,2024-08-30 00:00:00,5,19,19,19.0,0.0,0,82,Riesgo,0,70,Sin riesgo,NE,7,28001
455,2024-08-30 01:00:00,6,18,18,8.0,0.1,0,81,Riesgo,0,70,Sin riesgo,NE,8,28001
456,2024-08-30 02:00:00,5,18,18,12.0,0.0,0,85,10,0,10,Sin riesgo,NE,5,28001
457,2024-08-30 03:00:00,1,18,18,9.0,0.0,0,95,10,0,10,Sin riesgo,E,7,28001
458,2024-08-30 04:00:00,5,17,17,10.0,0.0,0,99,10,0,10,Sin riesgo,E,5,28001
459,2024-08-30 05:00:00,1,17,17,5.0,0.0,0,100,10,0,10,Sin riesgo,E,6,28001
460,2024-08-30 06:00:00,1,17,17,7.0,0.0,0,100,Riesgo,0,10,Sin riesgo,E,3,28001
461,2024-08-30 07:00:00,5,17,17,6.0,0.0,0,100,Riesgo,0,10,Sin riesgo,NE,4,28001
462,2024-08-30 08:00:00,0,17,17,10.0,0.0,0,100,20,0,20,Riesgo,NE,3,28001
463,2024-08-30 09:00:00,1,19,19,35.0,0.0,0,96,Riesgo,0,20,Riesgo,NE,6,28001
464,2024-08-30 10:00:00,7,21,21,41.0,0.0,0,83,Riesgo,0,20,Riesgo,E,21,28001
465,2024-08-30 11:00:00,0,23,23,28.0,0.0,0,71,Riesgo,0,20,Riesgo,SE,12,28001
466,2024-08-30 12:00:00,7,25,25,34.0,0.0,0,65,Riesgo,0,20,Riesgo,E,17,28001
467,2024-08-30 13:00:00,0,26,26,19.0,0.0,0,60,Riesgo,0,20,Riesgo,NE,15,28001
468,2024-08-30 14:00:00,1,28,29,21.0,0.0,0,53,70,0,70,Riesgo,E,7,28001
469,2024-08-30 15:00:00,7,29,29,26.0,0.0,0,47,Riesgo,0,70,Riesgo,E,9,28001
470,2024-08-30 16:00:00,6,30,30,18.0,0.3,0,42,Riesgo,0,70,Sin riesgo,E,9,28001
471,2024-08-30 17:00:00,5,29,30,32.0,0.0,0,51,Riesgo,0,70,Sin riesgo,N,10,28001
472,2024-08-30 18:00:00,1,27,27,30.0,0.0,0,49,Riesgo,0,70,Sin riesgo,SE,13,28001
473,2024-08-30 19:00:00,5,24,24,32.0,0.0,0,53,Riesgo,0,70,Sin riesgo,SE,17,28001
474,2024-08-30 20:00:00,4,22,22,9.0,0.0,0,66,30,0,30,Sin riesgo,SE,19,28001
475,2024-08-30 21:00:00,5,21,21,9.0,0.0,0,72,30,0,30,Sin riesgo,E,5,28001
476,2024-08-30 22:00:00,5,20,20,19.0,0.0,0,74,30,0,30,Sin riesgo,NE,4,28001
477,2024-08-30 23:00:00,5,21,21,19.0,0.0,0,71,30,0,30,Sin riesgo,E,11,28001
478,2024-08-31 00:00:00,1,20,20,12.0,0.0,0,64,30,0,30,Sin riesgo,E,8,28001
479,2024-08-31 01:00:00,5,19,19,17.0,0.0,0,69,30,0,30,Sin riesgo,E,6,28001
480,2024-08-31 02:00:00,7,19,19,29.0,0.0,0,77,10,0,10,Sin riesgo,SE,10,28001
481,2024-08-31 03:00:00,5,18,18,16.0,0.0,0,74,10,0,10,Sin riesgo,SE,16,28001
482,2024-08-31 04:00:00,5,18,18,6.0,0.0,0,72,10,0,10,Sin riesgo,NE,5,28001
483,2024-08-31 05:00:00,7,17,17,9.0,0.0,0,76,10,0,10,Sin riesgo,NE,4,28001
484,2024-08-31 06:00:00,0,17,17,9.0,0.0,0,77,10,0,10,Sin riesgo,NE,5,28001
485,2024-08-31 07:00:00,4,17,17,6.0,0.0,0,79,10,0,10,Sin riesgo,N,5,28001
486,2024-08-29 12:00:00,0,24,24,19.0,0.0,0,65,95,0,75,Riesgo,SE,11,28001
487,2024-08-29 13:00:00,0,25,25,19.0,0.0,0,60,Riesgo,0,75,Riesgo,SE,9,28001
488,2024-08-29 14:00:00,7,26,26,28.0,0.0,0,49,100,0,80,Riesgo,SE,7,28001
489,2024-08-29 15:00:00,7,25,25,38.0,0.0,0,51,Riesgo,0,80,Riesgo,S,13,28001
490,2024-08-29 16:00:00,1,23,23,41.0,0.0,0,55,Riesgo,0,80,Riesgo,S,23,28001
491,2024-08-29 17:00:00,0,24,24,30.0,0.0,0,49,Riesgo,0,80,Riesgo,S,25,28001
492,2024-08-29 18:00:00,5,26,26,31.0,0.0,0,46,Riesgo,0,80,Riesgo,S,17,28001
493,2024-08-29 19:00:00,2,23,23,24.0,0.1,0,51,Riesgo,0,80,Riesgo,S,16,28001
